startx,starty,stopx,stopy,length,time,userid
635,536,1060,839,41,963,104
277,288,749,501,22,401,104
749,501,514,138,35,783,104
514,139,735,580,24,748,104
422,628,650,827,19,300,104
1086,785,1288,770,21,394,104
1288,770,755,759,28,702,104
758,752,884,307,30,596,104
883,309,240,650,39,659,104
240,649,1456,762,48,895,104
1456,761,847,273,37,762,104
847,274,1817,702,42,966,104
1810,702,738,416,36,627,104
390,455,843,782,42,684,104
843,782,864,477,40,905,104
893,474,1029,375,18,306,104
1028,375,730,446,23,426,104
732,451,1143,843,39,699,104
1122,833,183,403,37,1005,104
185,403,1036,601,26,543,104
1042,605,1599,852,42,941,104
1600,853,404,604,43,768,104
405,604,269,526,24,637,104
1821,389,987,488,33,567,104
987,488,963,652,37,1342,104
963,651,952,814,25,589,104
159,280,1220,798,62,1286,104
1221,800,765,289,40,643,104
818,370,788,281,16,236,104
788,281,1709,850,58,1049,104
1708,850,916,501,30,641,104
913,498,443,209,22,479,104
445,209,460,276,23,410,104
1242,368,304,716,42,690,104
921,436,634,576,29,557,104
635,576,760,649,17,384,104
767,649,1471,722,33,600,104
1416,716,365,691,36,625,104
366,691,1344,417,49,815,104
1340,419,991,516,23,557,104
996,515,1731,303,37,691,104
975,199,1660,489,38,629,104
1664,481,1680,447,22,411,104
434,260,1143,359,27,647,104
1143,359,603,235,43,905,104
605,236,1692,520,41,786,104
1690,520,141,756,55,950,104
143,755,58,306,44,712,104
1406,326,1006,462,28,441,104
1033,464,475,291,33,790,104
479,294,1008,538,27,495,104
1009,538,1535,207,24,486,104
1532,209,822,420,37,824,104
317,355,1221,198,35,853,104
1218,204,1673,653,50,949,104
1671,653,1211,266,41,732,104
1208,269,869,734,39,658,104
868,733,357,487,49,833,104
361,487,1313,370,41,778,104
1309,377,334,771,49,946,104
341,766,980,434,30,661,104
975,436,1288,583,36,707,104
1287,583,302,317,30,871,104
305,318,1731,472,55,1014,104
1731,473,511,602,54,941,104
809,786,1631,397,39,905,104
1630,397,798,164,18,455,104
798,166,1449,844,46,849,104
1425,827,1406,378,38,1000,104
1405,378,436,417,41,745,104
1392,612,282,181,49,1368,104
282,181,1257,753,38,882,104
1093,275,1405,116,27,853,104
1405,116,1338,278,47,1382,104
1147,829,495,452,40,759,104
495,452,954,573,48,834,104
86,450,1342,565,48,846,104
1342,565,285,495,47,946,104
286,495,394,326,19,353,104
395,326,1504,146,40,943,104
1502,147,1376,437,30,581,104
1405,438,1807,177,57,929,104
1802,829,882,649,53,905,104
172,827,1749,162,45,1874,104
1748,162,1259,795,36,722,104
1254,791,1254,562,37,645,104
1253,562,667,292,40,909,104
663,296,391,338,22,401,104
444,328,89,318,32,777,104
97,320,1248,401,31,584,104
1247,401,840,554,41,876,104
838,554,548,751,37,697,104
1603,751,1265,164,29,618,104
1265,164,1093,275,20,710,104
1089,281,336,482,46,761,104
347,482,843,478,30,660,104
842,478,360,730,33,654,104
1663,790,1379,165,54,1067,104
571,626,305,457,45,808,104
305,457,1768,219,44,964,104
719,689,318,836,44,714,104
315,834,1628,513,47,836,104
1627,508,1398,350,40,715,104
1397,350,398,493,31,573,104
129,226,692,292,18,432,104
692,292,1635,506,46,909,104
1628,507,852,259,38,643,104
935,328,1694,816,44,964,104
419,594,1687,221,38,753,104
1670,226,1612,337,29,629,104
1610,340,716,758,32,621,104
717,756,317,286,47,941,104
329,286,1568,245,48,1192,104
1569,245,1182,283,34,731,104
884,268,101,726,35,684,104
645,603,1008,192,30,1658,97
1008,193,500,598,38,1257,97
509,593,1077,449,21,946,97
1208,535,725,512,15,699,97
725,511,567,196,19,1641,97
566,196,453,213,29,919,97
478,224,1174,579,31,1067,97
1172,579,775,365,43,2805,97
778,364,1167,283,31,952,97
1168,284,1198,488,28,1178,97
1197,488,670,140,23,1211,97
886,387,341,372,31,1038,97
341,372,549,529,21,1331,97
549,528,1052,436,25,1217,97
1051,436,1034,585,17,812,97
1033,584,858,228,19,823,97
857,228,385,491,34,1346,97
408,472,998,154,15,784,97
998,155,981,334,21,1228,97
979,333,501,149,16,679,97
502,149,1181,395,22,844,97
1172,396,458,477,24,979,97
458,475,509,207,13,666,97
510,208,658,496,32,1183,97
657,496,275,469,14,704,97
280,468,914,454,17,850,97
913,454,327,197,28,1221,97
650,290,386,538,32,994,97
386,538,273,333,36,1794,97
68,391,989,134,39,1245,97
1161,503,831,425,28,701,97
831,425,638,405,22,1457,97
640,405,1060,564,32,1140,97
1058,563,914,247,19,1034,97
913,247,641,574,32,1123,97
640,574,516,508,22,1045,97
517,507,649,289,16,826,97
650,289,1160,379,23,911,97
1159,379,743,333,19,999,97
742,333,612,471,20,827,97
613,471,683,389,19,998,97
681,388,344,241,14,698,97
342,241,209,319,16,836,97
216,322,747,368,15,776,97
746,368,195,175,28,1256,97
517,191,167,154,20,474,97
999,186,552,205,26,860,97
551,205,89,429,46,2069,97
115,434,539,561,27,992,97
1138,275,537,225,34,1175,97
864,464,359,415,27,850,97
137,286,508,504,24,815,97
508,505,375,479,24,1304,97
389,477,989,308,18,811,97
986,308,194,436,24,951,97
968,270,352,208,26,826,97
352,208,508,227,25,1500,97
543,223,1031,205,16,700,97
1030,208,860,502,32,1776,97
852,495,1148,152,30,1387,97
1147,152,428,305,24,1068,97
435,305,799,279,13,741,97
798,279,601,309,21,823,97
599,309,401,273,19,806,97
402,273,778,185,15,826,97
264,260,705,200,27,676,97
705,200,398,389,30,1845,97
398,385,375,226,14,725,97
379,227,1060,579,31,1532,97
1151,586,339,483,26,941,97
339,482,441,127,20,797,97
426,149,194,569,31,1316,97
194,568,392,395,23,718,97
402,390,889,198,16,726,97
888,198,82,334,22,849,97
102,334,683,544,27,1315,97
682,544,174,126,37,1276,97
641,135,1203,478,21,700,97
1203,478,218,589,39,1669,97
219,585,1077,471,21,1000,97
1076,471,114,457,22,859,97
120,450,649,142,31,1481,97
648,142,338,290,19,926,97
462,207,1039,486,26,993,97
1039,486,515,113,25,1212,97
513,114,107,434,16,689,97
111,431,1214,452,24,1090,97
1212,452,1018,336,23,914,97
1013,334,695,302,17,766,97
697,302,1044,343,18,1374,97
1044,344,1062,435,29,1038,97
1061,435,355,544,17,1068,97
356,543,1171,581,27,1082,97
1168,581,185,422,25,1063,97
206,421,791,555,23,1042,97
799,546,1111,203,22,902,97
1110,203,702,144,22,1067,97
641,437,1088,462,19,683,97
1227,453,733,443,25,622,101
353,262,786,164,30,531,101
256,297,1111,267,23,392,101
1108,547,641,354,20,367,101
827,457,235,168,34,626,101
720,301,1037,375,22,448,101
1091,195,712,253,29,592,101
769,387,452,152,39,693,101
672,482,1131,345,83,1605,101
630,142,403,227,23,403,101
609,494,101,438,67,1339,101
471,443,990,188,39,754,101
701,499,453,190,23,422,101
191,339,894,528,37,727,101
1151,317,581,357,48,1073,101
951,462,1186,167,36,631,101
379,180,768,457,36,883,101
502,289,829,283,19,366,101
398,247,1142,361,88,1644,101
459,246,265,535,33,644,101
909,228,562,296,27,461,101
89,127,841,365,53,932,101
436,241,1123,543,28,509,101
760,506,1352,613,44,885,23
635,644,269,545,44,736,23
1010,367,1084,226,22,572,23
1085,226,550,190,37,697,23
471,265,212,306,17,252,23
1416,252,847,246,28,465,23
780,474,1314,554,32,522,23
1314,554,384,446,40,788,23
383,446,792,198,37,831,23
475,622,913,417,27,576,23
914,417,1188,477,24,654,23
1189,477,640,324,31,611,23
476,600,1088,412,24,576,23
1088,561,1028,261,27,543,23
814,490,166,458,37,597,23
166,460,1312,200,40,768,23
1311,200,1329,454,29,528,23
824,403,1079,156,27,541,23
197,526,861,347,29,516,23
859,344,680,380,47,1030,23
770,501,227,560,26,501,23
227,560,375,448,44,851,23
1435,327,786,176,29,515,23
1256,478,992,114,20,373,23
992,114,239,540,31,673,23
240,541,484,122,40,692,23
375,465,692,343,17,303,23
692,343,1407,343,39,778,23
89,527,255,661,30,601,23
68,590,1282,618,38,861,23
222,480,1379,446,37,1175,23
1378,446,1001,357,33,772,23
1001,356,337,582,43,709,23
338,582,974,318,31,707,23
274,494,609,557,61,1646,23
609,556,493,586,16,240,23
492,586,117,288,30,763,23
116,288,1200,318,34,776,23
1198,318,1229,139,23,443,23
1228,139,999,431,28,440,23
1220,554,490,142,30,542,23
490,142,77,513,37,710,23
79,514,160,505,12,276,23
161,505,148,510,13,417,23
1094,276,306,136,30,664,23
305,136,318,623,34,739,23
320,625,1454,453,47,871,23
1452,451,736,520,34,603,23
484,286,1133,263,25,625,23
99,266,319,610,23,381,23
319,610,402,299,32,643,23
403,299,1312,622,44,753,23
1311,622,579,501,32,490,23
580,502,910,469,35,664,23
909,469,706,173,22,430,23
388,469,1241,598,34,677,23
1238,597,736,189,32,514,23
736,190,1361,266,26,558,23
1360,266,136,218,39,705,23
136,219,299,329,16,331,23
300,329,1273,392,35,780,23
811,411,1068,174,14,218,23
1068,174,1364,592,37,768,23
1364,594,1331,590,26,537,23
1332,590,490,425,38,671,23
492,426,509,145,11,669,23
1358,377,418,176,36,603,23
418,176,177,475,38,765,23
207,160,474,374,26,451,23
475,374,740,382,23,650,23
740,383,1009,452,21,469,23
1018,500,1130,239,18,617,23
1130,238,1292,484,32,752,23
940,184,187,421,27,431,23
660,241,709,310,10,150,23
681,264,742,289,12,215,23
642,286,1202,368,30,533,23
1200,367,1028,422,27,572,23
1026,423,1036,161,20,554,23
243,410,994,575,48,883,23
994,575,350,626,42,752,23
389,631,1366,410,39,719,23
1045,298,1272,429,29,757,23
425,454,694,182,38,726,23
695,182,752,422,17,447,23
754,422,1112,489,14,424,23
1112,490,884,553,29,460,23
884,552,1413,613,30,668,23
1414,613,335,439,45,782,23
334,439,480,201,38,692,23
479,201,736,249,24,486,23
735,249,256,290,17,315,23
979,218,1348,417,27,564,23
1137,598,536,211,33,520,23
536,211,765,310,28,554,23
1394,314,961,446,23,474,23
962,446,394,269,35,776,23
393,269,924,264,22,561,23
925,264,592,171,22,389,23
710,500,1095,357,21,402,23
320,487,732,258,31,623,23
735,339,1475,648,24,603,23
1222,209,88,459,47,933,23
957,584,620,439,21,323,23
620,440,271,146,37,713,23
579,560,685,537,32,577,23
686,537,1419,478,23,419,23
1419,479,1270,290,43,710,23
269,598,400,134,34,768,23
388,128,482,546,25,837,23
482,547,547,251,25,519,23
547,252,403,427,25,451,23
1312,582,125,320,39,752,23
88,535,1241,583,44,818,23
116,167,804,171,27,543,23
176,641,682,389,27,616,23
524,395,836,174,23,366,23
1312,378,1404,251,40,775,23
624,646,494,412,14,475,23
493,412,264,498,24,521,23
263,498,528,370,21,501,23
1356,603,988,342,27,433,23
988,342,480,462,24,519,23
479,462,1028,306,25,495,23
350,632,908,235,30,596,23
349,490,750,352,22,351,23
750,352,1421,454,35,821,23
1420,454,1223,515,28,604,23
1222,515,1153,204,28,534,23
758,539,444,526,109,3567,71
445,525,1269,562,79,1827,71
963,385,410,142,20,312,71
383,171,917,395,34,544,71
602,136,1366,347,38,809,71
1366,347,1268,356,44,938,71
1269,356,1431,474,15,889,71
1429,474,685,306,38,1192,71
683,309,518,433,39,928,71
517,434,1418,282,54,1143,71
1417,282,1052,544,50,1216,71
1051,544,916,522,26,479,71
919,522,1304,303,42,719,71
1302,303,883,265,52,969,71
1306,562,265,558,42,684,71
243,554,231,560,11,217,71
233,558,248,563,60,1314,71
248,563,1126,270,73,1516,71
1126,272,774,242,40,760,71
774,243,311,330,31,968,71
311,331,309,463,21,416,71
311,463,435,194,28,480,71
435,195,1196,236,61,1184,71
1195,236,1156,227,12,240,71
1155,227,842,573,34,623,71
844,572,1360,406,38,664,71
1358,406,996,573,39,896,71
851,153,823,146,17,857,71
1177,376,556,463,47,1032,71
560,465,1162,174,55,943,71
1162,176,271,350,43,760,71
514,503,717,326,33,533,71
717,326,1307,190,61,1437,71
1191,316,793,561,39,761,71
793,561,740,247,45,1258,71
740,249,1247,567,43,1016,71
1237,566,163,486,38,744,71
164,486,302,445,33,607,71
307,446,1200,562,25,513,71
1354,475,502,377,39,764,71
1302,177,655,637,48,880,71
364,338,737,514,22,448,71
737,514,472,347,43,1002,71
470,347,336,423,20,440,71
100,555,361,528,21,331,71
361,528,1364,167,53,1104,71
1365,167,412,298,45,784,71
407,292,319,134,27,528,71
320,138,224,282,17,400,71
228,282,688,592,53,1184,71
688,588,655,283,16,392,71
656,282,1395,405,25,512,71
727,410,1256,210,26,416,71
977,192,1373,376,15,219,71
1366,372,955,171,25,400,71
955,171,1352,625,46,1268,71
1346,620,748,334,37,632,71
172,550,1307,390,59,965,71
219,300,568,614,36,719,71
568,609,480,326,25,424,71
481,330,550,401,23,440,71
549,400,285,341,27,624,71
286,341,404,342,20,472,71
407,342,829,512,28,520,71
830,512,1421,363,33,1014,71
1418,363,208,262,50,1080,71
209,262,780,485,35,680,71
776,485,88,568,43,776,71
94,568,1022,474,48,835,71
1020,474,1194,231,49,1408,71
1192,231,413,629,40,744,71
416,629,1088,142,41,832,71
1087,142,1158,567,39,688,71
1158,568,191,647,37,665,71
192,648,1231,250,52,1280,71
1016,638,699,188,41,712,71
699,188,781,405,20,676,71
781,406,1296,635,32,544,71
1294,635,1143,415,32,728,71
1140,415,836,359,27,552,71
106,599,616,578,36,720,71
616,578,684,644,39,975,71
688,637,784,494,24,440,71
787,493,688,287,47,1184,71
687,286,252,435,31,608,71
251,434,706,250,28,544,71
692,410,385,222,33,695,71
777,245,310,534,24,383,71
310,534,874,482,61,1806,71
873,484,920,588,16,376,71
920,589,1110,414,30,511,71
1110,417,1345,489,28,776,71
1344,489,282,582,49,1144,71
1245,264,420,228,41,711,71
420,228,181,125,59,1489,71
152,340,474,263,25,536,71
473,264,328,211,31,615,71
329,211,1307,642,41,719,71
868,506,1204,134,37,647,71
1202,137,418,304,39,977,71
418,306,840,628,31,583,71
840,626,948,596,43,815,71
948,595,1089,246,36,632,71
1088,247,618,391,31,599,71
617,391,492,439,29,1087,71
492,438,802,174,26,439,71
802,177,221,273,34,703,71
223,273,572,153,26,440,71
572,157,444,231,33,649,71
447,236,702,286,35,584,71
705,289,1305,438,33,608,71
1300,438,395,142,45,936,71
397,142,663,310,26,503,71
322,166,1312,361,29,584,71
1312,361,1231,199,37,720,71
1229,199,683,285,45,719,71
1277,249,1028,586,39,662,71
1028,586,456,205,38,746,71
463,209,1080,318,29,768,71
1079,318,648,262,35,640,71
624,263,1113,214,48,847,71
1112,214,265,232,30,599,71
268,232,252,523,43,768,71
256,523,183,154,29,520,71
197,162,404,245,34,653,71
404,248,537,222,28,496,71
538,222,309,166,34,576,71
309,169,418,226,47,799,71
1220,402,452,242,36,796,71
1278,477,804,146,70,1487,71
804,150,558,270,22,423,71
563,274,1413,650,39,831,71
1412,650,480,607,38,712,71
1401,697,1143,587,36,561,91
941,493,1412,707,31,593,91
1389,702,720,600,58,1349,91
721,600,1562,342,100,2383,91
1562,343,803,316,47,834,91
1802,786,1561,271,95,1609,91
425,849,1813,675,93,2446,91
1811,676,798,842,72,1234,91
502,531,1374,875,56,760,91
1364,875,1328,874,28,758,91
207,575,1123,223,61,920,91
1123,223,1327,612,58,1002,91
1325,615,536,136,44,657,91
536,138,1095,256,34,474,91
186,360,461,355,40,549,91
460,355,360,345,55,834,91
361,345,932,403,31,480,91
932,404,400,362,36,486,91
787,470,683,871,38,608,91
680,874,98,665,42,565,91
1195,729,1417,530,17,267,91
355,314,1749,671,45,577,91
1146,836,1775,704,26,412,91
331,633,1382,421,37,545,91
1381,420,150,539,38,1041,91
1003,739,1329,456,31,429,91
1322,457,390,813,31,516,91
391,813,1590,256,47,616,91
659,480,1093,203,39,667,91
1092,204,891,500,32,578,91
891,501,627,264,38,547,91
627,265,1716,561,44,718,91
82,583,973,310,20,316,91
973,310,1783,199,49,1025,91
1682,597,1205,598,41,532,91
108,302,1493,835,46,743,91
1492,835,1446,817,27,468,91
1501,664,687,414,50,732,91
688,414,496,460,32,526,91
496,463,1408,577,50,732,91
1407,578,1270,506,30,416,91
1270,507,1815,422,42,632,91
1815,423,1503,677,43,570,91
1502,678,1647,417,34,600,91
1647,419,323,273,38,1210,91
326,273,274,797,48,894,91
275,796,1389,635,32,618,91
1392,631,1687,155,34,548,91
1686,155,336,863,43,727,91
966,746,323,563,30,391,91
323,563,1574,609,41,1181,91
1574,611,325,193,51,817,91
421,280,467,293,17,222,91
224,654,435,299,41,608,91
436,299,878,773,26,578,91
1097,784,837,526,31,480,91
837,522,310,729,43,871,91
473,818,101,408,36,461,91
656,295,401,704,42,570,91
843,274,1169,720,44,675,91
1168,720,1165,588,31,462,91
1164,588,598,381,55,768,91
598,382,795,476,26,454,91
796,476,777,676,29,399,91
776,676,1488,618,42,581,91
1590,151,567,620,49,731,91
568,620,165,744,27,562,91
167,744,629,444,35,655,91
630,444,1073,681,39,982,91
976,556,107,253,19,538,91
107,253,323,831,70,1281,91
324,831,376,808,31,432,91
376,809,408,312,47,649,91
1348,636,1326,334,44,572,91
1325,336,1516,580,42,571,91
1515,580,1802,488,43,578,91
774,336,1624,576,26,328,91
473,248,325,616,42,777,91
327,616,714,372,32,459,91
714,374,455,828,40,578,91
790,783,1161,500,27,342,91
490,436,1256,313,35,445,91
1258,313,1427,691,50,644,91
1426,691,1793,208,41,585,91
1792,211,1801,351,39,578,91
1803,349,1215,894,64,1372,91
1214,894,570,325,42,856,91
577,330,454,585,44,831,91
457,585,160,217,61,968,91
169,204,112,134,24,401,91
112,136,1658,717,70,1065,91
1657,717,124,429,57,851,91
96,714,251,846,28,541,91
562,478,1249,636,33,429,91
1249,636,413,730,43,752,91
729,445,1660,280,51,797,91
120,497,1452,829,40,521,91
1452,829,1139,541,45,865,91
1355,410,791,252,25,320,91
1261,573,1617,801,19,281,91
1617,801,1207,649,50,1208,91
1206,649,745,701,37,485,91
746,701,1563,706,40,580,91
1561,706,1525,233,36,523,91
655,296,1478,892,47,767,91
1477,892,1548,283,49,692,91
1547,283,1007,149,35,479,91
344,599,888,162,33,519,91
890,167,845,798,46,606,91
846,798,1426,590,43,636,91
1424,590,1717,747,38,555,91
1715,747,1455,412,48,711,91
1447,420,651,414,39,591,91
1609,422,507,217,34,496,91
507,217,1825,305,31,763,91
1824,304,990,325,44,602,91
991,325,122,308,43,678,91
126,309,1676,554,46,658,91
1612,468,1133,357,23,299,91
1120,370,1145,372,12,138,91
1175,373,607,589,54,1633,91
984,563,1820,884,34,961,91
1818,884,943,760,51,830,91
944,760,1824,170,37,523,91
1821,174,232,287,50,641,91
238,287,596,650,31,494,91
597,650,611,610,26,370,91
612,610,1695,898,50,694,91
1694,898,223,723,87,1178,91
224,723,297,152,52,803,91
298,152,101,731,47,664,91
101,727,84,454,32,493,91
86,454,633,533,36,464,91
632,533,1413,901,55,731,91
1786,718,973,258,46,586,91
1100,356,760,483,27,340,91
760,483,534,841,31,633,91
534,840,1769,143,42,910,91
1768,143,1868,629,42,548,91
1868,628,1839,613,12,154,91
1838,613,963,747,45,610,91
963,746,1763,858,38,632,91
1805,441,1402,255,35,479,91
1187,832,115,268,57,988,91
117,266,120,264,15,360,91
660,605,301,340,33,1552,3
303,340,680,179,31,501,3
680,178,554,426,22,484,3
554,425,402,357,32,599,3
403,357,1127,356,34,703,3
111,561,970,187,42,835,3
969,187,189,436,26,626,3
189,435,580,411,28,512,3
581,411,760,150,30,532,3
221,162,685,474,20,324,3
685,474,290,365,36,808,3
1036,353,445,264,32,656,3
1133,305,170,208,43,779,3
175,209,294,201,46,760,3
295,201,900,407,41,902,3
1085,556,913,239,33,526,3
126,548,108,591,16,313,3
107,591,1093,326,31,681,3
1090,326,1006,255,42,817,3
1002,259,1006,352,21,462,3
1006,353,826,586,29,494,3
826,585,149,601,51,1566,3
150,601,464,361,33,564,3
465,361,362,485,28,433,3
363,485,1107,182,42,748,3
1107,183,886,291,30,603,3
651,468,756,296,25,389,3
685,452,856,155,33,528,3
858,155,319,195,52,926,3
322,196,287,281,38,745,3
286,281,478,526,29,546,3
360,301,630,487,14,411,3
630,487,1201,186,31,1002,3
1200,187,114,541,46,944,3
114,542,830,545,42,771,3
830,543,395,289,38,677,3
396,289,179,462,41,733,3
180,461,726,236,38,709,3
726,237,1162,387,29,524,3
1163,387,565,480,36,713,3
565,479,429,389,21,485,3
194,378,1234,510,30,606,3
1234,510,511,397,43,779,3
511,395,323,377,20,485,3
324,377,112,287,30,544,3
112,288,565,246,40,796,3
565,247,701,477,30,628,3
700,477,125,566,44,855,3
126,566,781,425,37,645,3
781,424,625,583,47,868,3
625,584,196,356,32,1061,3
196,355,981,231,31,568,3
481,280,1087,459,26,416,3
1056,463,478,249,35,1275,3
287,444,681,517,27,436,3
682,517,999,476,42,764,3
1000,476,380,215,38,691,3
380,214,839,173,26,577,3
839,175,899,574,43,805,3
899,573,849,134,39,641,3
848,135,1021,199,25,557,3
546,483,207,551,35,552,3
713,105,655,152,18,267,3
670,148,191,403,43,706,3
191,403,717,356,48,919,3
404,397,975,449,29,459,3
933,475,943,458,10,168,3
955,468,159,303,37,1049,3
162,303,808,336,32,604,3
806,336,751,165,38,716,3
751,166,784,196,24,489,3
783,196,650,226,14,233,3
650,227,127,361,51,846,3
128,361,855,350,55,1329,3
857,350,1035,359,19,534,3
1033,359,851,273,28,488,3
851,272,144,554,35,647,3
1084,312,848,369,43,1061,3
848,369,834,236,35,1270,3
219,225,996,249,32,519,3
308,514,1049,183,30,487,3
1050,183,452,457,43,745,3
452,456,922,418,29,750,3
922,416,1032,327,22,441,3
587,389,885,566,30,489,3
885,566,604,351,35,1168,3
603,351,159,199,34,797,3
164,200,911,220,31,574,3
910,220,659,459,31,561,3
660,459,363,322,27,497,3
344,350,731,231,51,1150,3
731,232,130,139,29,514,3
453,403,676,224,20,320,3
147,560,825,462,32,595,3
825,461,610,492,25,461,3
610,491,316,378,31,644,3
644,236,965,433,26,420,3
